-1666	22	3716	11	-9	-15
-1653	11	3717	14	-9	-4
-1654	5	3712	11	-10	-4
-1660	29	3718	7	-5	-1
-1658	25	3713	4	-4	6
-1669	-3	3718	2	-10	-8
-1665	32	3758	3	-16	-5
-1669	28	3679	-1	4	21
-1642	5	3713	-2	56	10
-1629	17	3751	-8	29	14
-1646	3	3730	-6	-25	18
-1690	-8	3658	2	-20	3
-1693	-8	3661	8	28	7
-1684	4	3703	10	56	12
-1658	20	3734	8	48	13
-1666	34	3686	3	31	24
-1661	58	3657	1	42	22
-1698	63	3667	-6	35	38
-1710	40	3645	-12	42	52
-1698	-12	3620	2	70	42
-1696	-2	3621	12	82	26
-1700	1	3555	34	94	24
-1661	24	3492	49	116	2
-1659	85	3439	60	135	24
-1656	113	3320	52	149	65
-1637	142	3120	42	188	116
-1623	212	2822	15	226	169
-1547	348	2330	-7	286	287
-1193	385	1808	19	514	447
-816	259	1496	99	791	519
-605	20	1467	218	1052	570
-759	-193	1718	325	936	539
